,DateTime,RealPower,mes,verano,primavera,otoño,invierno,dia,vacaciones,clases_verano,Hay_Sol,temp,Prom_hora_mes,mayor_promedio,Hora,Prom_hora_mes_dia,mayor_promedio_dia,minute
0,2019-12-31 23:45:00,38.394,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.04884677419355,0,23,38.52075,0,45
1,2019-12-31 23:30:00,38.619,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.04884677419355,0,23,38.52075,1,30
2,2019-12-31 23:15:00,38.577,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.04884677419355,0,23,38.52075,1,15
3,2019-12-31 23:00:00,38.493,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.04884677419355,0,23,38.52075,0,0
4,2019-12-31 22:45:00,38.313,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.184637096774196,0,22,38.708,0,45
5,2019-12-31 22:30:00,38.481,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.184637096774196,0,22,38.708,0,30
6,2019-12-31 22:15:00,38.82,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.184637096774196,0,22,38.708,1,15
7,2019-12-31 22:00:00,39.218,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.184637096774196,0,22,38.708,1,0
8,2019-12-31 21:45:00,38.932,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.45890322580645,0,21,38.52375,1,45
9,2019-12-31 21:30:00,38.288,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.45890322580645,1,21,38.52375,0,30
10,2019-12-31 21:15:00,38.424,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.45890322580645,1,21,38.52375,0,15
11,2019-12-31 21:00:00,38.451,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.45890322580645,1,21,38.52375,0,0
12,2019-12-31 20:45:00,38.676,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.54024193548387,0,20,38.69425,0,45
13,2019-12-31 20:30:00,38.98,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.54024193548387,0,20,38.69425,1,30
14,2019-12-31 20:15:00,38.848,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.54024193548387,0,20,38.69425,1,15
15,2019-12-31 20:00:00,38.273,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.54024193548387,1,20,38.69425,0,0
16,2019-12-31 19:45:00,38.313,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.812056451612904,1,19,38.47625,0,45
17,2019-12-31 19:30:00,38.528,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.812056451612904,1,19,38.47625,1,30
18,2019-12-31 19:15:00,38.42,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.812056451612904,1,19,38.47625,0,15
19,2019-12-31 19:00:00,38.644,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.812056451612904,1,19,38.47625,1,0
20,2019-12-31 18:45:00,39.027,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.283354838709684,1,18,38.80675,1,45
21,2019-12-31 18:30:00,38.994,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.283354838709684,1,18,38.80675,1,30
22,2019-12-31 18:15:00,38.76,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.283354838709684,1,18,38.80675,0,15
23,2019-12-31 18:00:00,38.446,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.283354838709684,1,18,38.80675,0,0
24,2019-12-31 17:45:00,38.697,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.0889435483871,1,17,38.925000000000004,0,45
25,2019-12-31 17:30:00,39.057,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.0889435483871,1,17,38.925000000000004,1,30
26,2019-12-31 17:15:00,39.185,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.0889435483871,0,17,38.925000000000004,1,15
27,2019-12-31 17:00:00,38.761,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,41.0889435483871,1,17,38.925000000000004,0,0
28,2019-12-31 16:45:00,38.887,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.86591129032258,0,16,37.244749999999996,1,45
29,2019-12-31 16:30:00,38.027,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.86591129032258,0,16,37.244749999999996,1,30
30,2019-12-31 16:15:00,36.277,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.86591129032258,1,16,37.244749999999996,0,15
31,2019-12-31 16:00:00,35.788,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.86591129032258,1,16,37.244749999999996,0,0
32,2019-12-31 15:45:00,35.9,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.582580645161286,0,15,35.94325,0,45
33,2019-12-31 15:30:00,35.747,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.582580645161286,0,15,35.94325,0,30
34,2019-12-31 15:15:00,36.333,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.582580645161286,0,15,35.94325,1,15
35,2019-12-31 15:00:00,35.793,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.582580645161286,0,15,35.94325,0,0
36,2019-12-31 14:45:00,35.809,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.916298387096774,1,14,36.0,0,45
37,2019-12-31 14:30:00,36.048,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.916298387096774,0,14,36.0,1,30
38,2019-12-31 14:15:00,36.14,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.916298387096774,0,14,36.0,1,15
39,2019-12-31 14:00:00,36.003,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,37.916298387096774,0,14,36.0,1,0
40,2019-12-31 13:45:00,36.364,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.34475806451613,0,13,36.13675,1,45
41,2019-12-31 13:30:00,36.031,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.34475806451613,1,13,36.13675,0,30
42,2019-12-31 13:15:00,36.156,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.34475806451613,1,13,36.13675,1,15
43,2019-12-31 13:00:00,35.996,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.34475806451613,1,13,36.13675,0,0
44,2019-12-31 12:45:00,36.204,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.02965322580645,1,12,36.1185,1,45
45,2019-12-31 12:30:00,36.146,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.02965322580645,1,12,36.1185,1,30
46,2019-12-31 12:15:00,36.075,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,23.33,39.02965322580645,1,12,36.1185,0,15
47,2019-12-31 12:00:00,36.049,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,23.33,39.02965322580645,1,12,36.1185,0,0
48,2019-12-31 11:45:00,35.889,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,23.33,38.58758064516129,1,11,35.97825,0,45
49,2019-12-31 11:30:00,36.124,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,23.33,38.58758064516129,1,11,35.97825,1,30
50,2019-12-31 11:15:00,36.018,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.58758064516129,1,11,35.97825,1,15
51,2019-12-31 11:00:00,35.882,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.58758064516129,1,11,35.97825,0,0
52,2019-12-31 10:45:00,36.133,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.296919354838714,1,10,36.0265,1,45
53,2019-12-31 10:30:00,36.0,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.296919354838714,1,10,36.0265,0,30
54,2019-12-31 10:15:00,35.924,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.296919354838714,1,10,36.0265,0,15
55,2019-12-31 10:00:00,36.049,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.296919354838714,1,10,36.0265,1,0
56,2019-12-31 09:45:00,35.973,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.97039516129032,1,9,35.94375,1,45
57,2019-12-31 09:30:00,35.822,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.97039516129032,1,9,35.94375,0,30
58,2019-12-31 09:15:00,36.004,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.97039516129032,1,9,35.94375,1,15
59,2019-12-31 09:00:00,35.976,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,38.97039516129032,1,9,35.94375,1,0
60,2019-12-31 08:45:00,35.892,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.53132258064516,1,8,37.469,0,45
61,2019-12-31 08:30:00,37.993,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.53132258064516,0,8,37.469,1,30
62,2019-12-31 08:15:00,37.638,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.53132258064516,0,8,37.469,1,15
63,2019-12-31 08:00:00,38.353,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,39.53132258064516,0,8,37.469,1,0
64,2019-12-31 07:45:00,38.66,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,41.77779838709677,1,7,38.69925,0,45
65,2019-12-31 07:30:00,38.705,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,41.77779838709677,1,7,38.69925,1,30
66,2019-12-31 07:15:00,38.843,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,41.77779838709677,1,7,38.69925,1,15
67,2019-12-31 07:00:00,38.589,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,16.11,41.77779838709677,1,7,38.69925,0,0
68,2019-12-31 06:45:00,38.809,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.94546774193549,1,6,38.6425,1,45
69,2019-12-31 06:30:00,38.862,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.94546774193549,1,6,38.6425,1,30
70,2019-12-31 06:15:00,38.514,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.94546774193549,1,6,38.6425,0,15
71,2019-12-31 06:00:00,38.385,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,40.94546774193549,1,6,38.6425,0,0
72,2019-12-31 05:45:00,38.31,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.50844354838709,0,5,38.377,0,45
73,2019-12-31 05:30:00,38.311,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.50844354838709,0,5,38.377,0,30
74,2019-12-31 05:15:00,38.478,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.50844354838709,0,5,38.377,1,15
75,2019-12-31 05:00:00,38.409,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.50844354838709,0,5,38.377,1,0
76,2019-12-31 04:45:00,38.634,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.44746774193548,0,4,38.48525,1,45
77,2019-12-31 04:30:00,38.531,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.44746774193548,0,4,38.48525,1,30
78,2019-12-31 04:15:00,38.485,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.44746774193548,0,4,38.48525,0,15
79,2019-12-31 04:00:00,38.291,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.44746774193548,0,4,38.48525,0,0
80,2019-12-31 03:45:00,38.53,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.465887096774196,0,3,38.442750000000004,1,45
81,2019-12-31 03:30:00,38.455,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.465887096774196,0,3,38.442750000000004,1,30
82,2019-12-31 03:15:00,38.443,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.465887096774196,0,3,38.442750000000004,1,15
83,2019-12-31 03:00:00,38.343,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.465887096774196,0,3,38.442750000000004,0,0
84,2019-12-31 02:45:00,38.295,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.53237096774193,0,2,38.45025,0,45
85,2019-12-31 02:30:00,38.393,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.53237096774193,0,2,38.45025,0,30
86,2019-12-31 02:15:00,38.411,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.53237096774193,0,2,38.45025,0,15
87,2019-12-31 02:00:00,38.702,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.53237096774193,0,2,38.45025,1,0
88,2019-12-31 01:45:00,38.877,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.6348064516129,0,1,38.613,1,45
89,2019-12-31 01:30:00,38.628,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.6348064516129,0,1,38.613,1,30
90,2019-12-31 01:15:00,38.575,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.6348064516129,0,1,38.613,0,15
91,2019-12-31 01:00:00,38.372,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.6348064516129,0,1,38.613,0,0
92,2019-12-31 00:45:00,38.396,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.90643548387097,0,0,38.35825,1,45
93,2019-12-31 00:30:00,38.346,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.90643548387097,0,0,38.35825,0,30
94,2019-12-31 00:15:00,38.268,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.90643548387097,0,0,38.35825,0,15
95,2019-12-31 00:00:00,38.423,12.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0,8.89,39.90643548387097,0,0,38.35825,1,0
96,2019-12-30 23:45:00,38.47,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.04884677419355,0,23,38.563,0,45
97,2019-12-30 23:30:00,38.761,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.04884677419355,0,23,38.563,1,30
98,2019-12-30 23:15:00,38.436,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.04884677419355,0,23,38.563,0,15
99,2019-12-30 23:00:00,38.585,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.04884677419355,0,23,38.563,1,0
100,2019-12-30 22:45:00,39.053,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.184637096774196,0,22,38.958,1,45
101,2019-12-30 22:30:00,38.955,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.184637096774196,0,22,38.958,0,30
102,2019-12-30 22:15:00,39.007,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.184637096774196,0,22,38.958,1,15
103,2019-12-30 22:00:00,38.817,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.184637096774196,0,22,38.958,0,0
104,2019-12-30 21:45:00,38.71,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.45890322580645,0,21,38.85975,0,45
105,2019-12-30 21:30:00,38.957,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.45890322580645,0,21,38.85975,1,30
106,2019-12-30 21:15:00,38.863,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.45890322580645,0,21,38.85975,1,15
107,2019-12-30 21:00:00,38.909,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.45890322580645,0,21,38.85975,1,0
108,2019-12-30 20:45:00,38.771,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.54024193548387,0,20,38.8875,0,45
109,2019-12-30 20:30:00,38.758,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.54024193548387,0,20,38.8875,0,30
110,2019-12-30 20:15:00,38.953,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.54024193548387,0,20,38.8875,1,15
111,2019-12-30 20:00:00,39.068,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.54024193548387,0,20,38.8875,1,0
112,2019-12-30 19:45:00,39.108,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.812056451612904,0,19,38.992999999999995,1,45
113,2019-12-30 19:30:00,38.916,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.812056451612904,0,19,38.992999999999995,0,30
114,2019-12-30 19:15:00,38.788,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.812056451612904,1,19,38.992999999999995,0,15
115,2019-12-30 19:00:00,39.16,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.812056451612904,0,19,38.992999999999995,1,0
116,2019-12-30 18:45:00,39.036,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.283354838709684,1,18,39.1245,0,45
117,2019-12-30 18:30:00,39.493,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.283354838709684,0,18,39.1245,1,30
118,2019-12-30 18:15:00,38.884,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.283354838709684,1,18,39.1245,0,15
119,2019-12-30 18:00:00,39.085,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.283354838709684,1,18,39.1245,0,0
120,2019-12-30 17:45:00,39.084,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.0889435483871,1,17,38.969,1,45
121,2019-12-30 17:30:00,38.768,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.0889435483871,1,17,38.969,0,30
122,2019-12-30 17:15:00,39.105,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.0889435483871,0,17,38.969,1,15
123,2019-12-30 17:00:00,38.919,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,41.0889435483871,1,17,38.969,0,0
124,2019-12-30 16:45:00,39.14,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.86591129032258,0,16,37.88575,1,45
125,2019-12-30 16:30:00,38.625,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.86591129032258,0,16,37.88575,1,30
126,2019-12-30 16:15:00,37.951,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.86591129032258,0,16,37.88575,1,15
127,2019-12-30 16:00:00,35.827,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.86591129032258,1,16,37.88575,1,0
128,2019-12-30 15:45:00,34.963,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.582580645161286,1,15,35.65325,0,45
129,2019-12-30 15:30:00,36.081,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.582580645161286,0,15,35.65325,1,30
130,2019-12-30 15:15:00,35.232,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.582580645161286,1,15,35.65325,0,15
131,2019-12-30 15:00:00,36.337,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.582580645161286,0,15,35.65325,1,0
132,2019-12-30 14:45:00,36.715,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.916298387096774,0,14,36.32125,1,45
133,2019-12-30 14:30:00,36.026,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.916298387096774,0,14,36.32125,0,30
134,2019-12-30 14:15:00,36.281,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.916298387096774,0,14,36.32125,0,15
135,2019-12-30 14:00:00,36.263,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,37.916298387096774,0,14,36.32125,0,0
136,2019-12-30 13:45:00,36.103,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.34475806451613,1,13,36.161,0,45
137,2019-12-30 13:30:00,36.255,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.34475806451613,1,13,36.161,1,30
138,2019-12-30 13:15:00,36.137,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.34475806451613,1,13,36.161,0,15
139,2019-12-30 13:00:00,36.149,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.34475806451613,1,13,36.161,0,0
140,2019-12-30 12:45:00,36.603,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.02965322580645,1,12,36.22825,1,45
141,2019-12-30 12:30:00,36.084,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.02965322580645,1,12,36.22825,0,30
142,2019-12-30 12:15:00,36.155,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,17.78,39.02965322580645,1,12,36.22825,0,15
143,2019-12-30 12:00:00,36.071,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,17.78,39.02965322580645,1,12,36.22825,0,0
144,2019-12-30 11:45:00,36.223,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,17.78,38.58758064516129,1,11,36.07725,1,45
145,2019-12-30 11:30:00,35.981,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,17.78,38.58758064516129,1,11,36.07725,0,30
146,2019-12-30 11:15:00,35.864,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.58758064516129,1,11,36.07725,0,15
147,2019-12-30 11:00:00,36.241,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.58758064516129,1,11,36.07725,1,0
148,2019-12-30 10:45:00,36.022,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.296919354838714,1,10,36.1175,0,45
149,2019-12-30 10:30:00,36.161,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.296919354838714,1,10,36.1175,1,30
150,2019-12-30 10:15:00,35.951,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.296919354838714,1,10,36.1175,0,15
151,2019-12-30 10:00:00,36.336,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.296919354838714,0,10,36.1175,1,0
152,2019-12-30 09:45:00,36.315,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.97039516129032,1,9,35.71125,1,45
153,2019-12-30 09:30:00,36.079,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.97039516129032,1,9,35.71125,1,30
154,2019-12-30 09:15:00,34.11,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.97039516129032,1,9,35.71125,0,15
155,2019-12-30 09:00:00,36.341,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,38.97039516129032,1,9,35.71125,1,0
156,2019-12-30 08:45:00,36.408,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.53132258064516,1,8,38.1905,0,45
157,2019-12-30 08:30:00,38.814,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.53132258064516,0,8,38.1905,1,30
158,2019-12-30 08:15:00,39.089,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.53132258064516,0,8,38.1905,1,15
159,2019-12-30 08:00:00,38.451,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,39.53132258064516,0,8,38.1905,1,0
160,2019-12-30 07:45:00,38.658,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,41.77779838709677,1,7,38.51225,1,45
161,2019-12-30 07:30:00,38.345,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,41.77779838709677,1,7,38.51225,0,30
162,2019-12-30 07:15:00,38.54,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,41.77779838709677,1,7,38.51225,1,15
163,2019-12-30 07:00:00,38.506,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,13.89,41.77779838709677,1,7,38.51225,0,0
164,2019-12-30 06:45:00,38.352,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.94546774193549,1,6,38.24675,1,45
165,2019-12-30 06:30:00,38.158,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.94546774193549,1,6,38.24675,0,30
166,2019-12-30 06:15:00,38.206,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.94546774193549,1,6,38.24675,0,15
167,2019-12-30 06:00:00,38.271,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,40.94546774193549,1,6,38.24675,1,0
168,2019-12-30 05:45:00,38.17,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.50844354838709,0,5,38.27,0,45
169,2019-12-30 05:30:00,38.197,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.50844354838709,0,5,38.27,0,30
170,2019-12-30 05:15:00,38.366,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.50844354838709,0,5,38.27,1,15
171,2019-12-30 05:00:00,38.347,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.50844354838709,0,5,38.27,1,0
172,2019-12-30 04:45:00,38.185,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.44746774193548,0,4,38.2875,0,45
173,2019-12-30 04:30:00,38.236,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.44746774193548,0,4,38.2875,0,30
174,2019-12-30 04:15:00,38.339,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.44746774193548,0,4,38.2875,1,15
175,2019-12-30 04:00:00,38.39,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.44746774193548,0,4,38.2875,1,0
176,2019-12-30 03:45:00,38.26,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.465887096774196,0,3,38.34475,0,45
177,2019-12-30 03:30:00,38.444,12.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0,10.0,39.465887096774196,0,3,38.34475,1,30
