,DateTime,RealPower,Fecha,vacaciones,clases_verano,Min Temp (C),Max Temp (C),Avg Temp (C),Sunrise,Sunset,suma_final
771,2019-12-23 23:00:00,38.91,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
772,2019-12-23 22:45:00,38.69,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
773,2019-12-23 22:30:00,38.929,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
774,2019-12-23 22:15:00,38.819,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
775,2019-12-23 22:00:00,39.09,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
776,2019-12-23 21:45:00,38.806,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
777,2019-12-23 21:30:00,39.018,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
778,2019-12-23 21:15:00,38.96,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
779,2019-12-23 21:00:00,39.248,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
780,2019-12-23 20:45:00,38.865,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
781,2019-12-23 20:30:00,38.862,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
782,2019-12-23 20:15:00,39.216,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
783,2019-12-23 20:00:00,39.359,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
784,2019-12-23 19:45:00,39.081,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
785,2019-12-23 19:30:00,39.228,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
786,2019-12-23 19:15:00,39.189,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
787,2019-12-23 19:00:00,39.262,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
788,2019-12-23 18:45:00,39.018,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
789,2019-12-23 18:30:00,39.054,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
790,2019-12-23 18:15:00,38.933,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
791,2019-12-23 18:00:00,38.86,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
792,2019-12-23 17:45:00,38.768,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
793,2019-12-23 17:30:00,38.933,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
794,2019-12-23 17:15:00,39.26,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
795,2019-12-23 17:00:00,39.329,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
796,2019-12-23 16:45:00,38.905,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
797,2019-12-23 16:30:00,38.634,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
798,2019-12-23 16:15:00,38.639,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
799,2019-12-23 16:00:00,38.627,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
800,2019-12-23 15:45:00,38.86,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
801,2019-12-23 15:30:00,39.042,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
802,2019-12-23 15:15:00,39.164,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
803,2019-12-23 15:00:00,37.221,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
804,2019-12-23 14:45:00,35.944,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
805,2019-12-23 14:30:00,36.16,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
806,2019-12-23 14:15:00,36.206,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
807,2019-12-23 14:00:00,38.228,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
808,2019-12-23 13:45:00,39.456,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
809,2019-12-23 13:30:00,37.452,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
810,2019-12-23 13:15:00,38.863,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
811,2019-12-23 13:00:00,39.174,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
812,2019-12-23 12:45:00,39.562,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
813,2019-12-23 12:30:00,39.303,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
814,2019-12-23 12:15:00,39.01,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
815,2019-12-23 12:00:00,39.486,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
816,2019-12-23 11:45:00,39.221,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
817,2019-12-23 11:30:00,37.677,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
818,2019-12-23 11:15:00,39.463,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
819,2019-12-23 11:00:00,37.931,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
820,2019-12-23 10:45:00,36.759,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
821,2019-12-23 10:30:00,38.863,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
822,2019-12-23 10:15:00,38.919,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
823,2019-12-23 10:00:00,39.527,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
824,2019-12-23 09:45:00,39.352,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
825,2019-12-23 09:30:00,35.576,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
826,2019-12-23 09:15:00,39.645,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
827,2019-12-23 09:00:00,40.234,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
828,2019-12-23 08:45:00,41.145,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
829,2019-12-23 08:30:00,37.788,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
830,2019-12-23 08:15:00,38.256,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
831,2019-12-23 08:00:00,39.008,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
832,2019-12-23 07:45:00,41.947,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
833,2019-12-23 07:30:00,37.485,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
834,2019-12-23 07:15:00,41.029,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
835,2019-12-23 07:00:00,37.603,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
836,2019-12-23 06:45:00,42.161,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
837,2019-12-23 06:30:00,43.6,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
838,2019-12-23 06:15:00,36.071,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
839,2019-12-23 06:00:00,38.857,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
840,2019-12-23 05:45:00,38.32,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
841,2019-12-23 05:30:00,38.386,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
842,2019-12-23 05:15:00,37.944,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
843,2019-12-23 05:00:00,37.947,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
844,2019-12-23 04:45:00,38.08,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
845,2019-12-23 04:30:00,38.055,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
846,2019-12-23 04:15:00,38.049,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
847,2019-12-23 04:00:00,38.046,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
848,2019-12-23 03:45:00,38.126,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
849,2019-12-23 03:30:00,38.054,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
850,2019-12-23 03:15:00,38.107,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
851,2019-12-23 03:00:00,38.359,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
852,2019-12-23 02:45:00,38.218,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
853,2019-12-23 02:30:00,38.413,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
854,2019-12-23 02:15:00,38.49,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
855,2019-12-23 02:00:00,38.63,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
856,2019-12-23 01:45:00,38.648,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
857,2019-12-23 01:30:00,38.757,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
858,2019-12-23 01:15:00,38.966,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
859,2019-12-23 01:00:00,38.708,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
860,2019-12-23 00:45:00,38.432,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
861,2019-12-23 00:30:00,38.518,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
862,2019-12-23 00:15:00,38.504,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
863,2019-12-23 00:00:00,38.929,2019-12-23,1.0,0.0,13.33,17.22,15.28,06:47:00,16:47:00,11:47:27
864,2019-12-22 23:45:00,38.814,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
865,2019-12-22 23:30:00,38.274,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
866,2019-12-22 23:15:00,38.388,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
867,2019-12-22 23:00:00,38.585,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
868,2019-12-22 22:45:00,38.614,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
869,2019-12-22 22:30:00,38.551,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
870,2019-12-22 22:15:00,38.545,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
871,2019-12-22 22:00:00,38.86,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
872,2019-12-22 21:45:00,38.98,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
873,2019-12-22 21:30:00,38.93,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
874,2019-12-22 21:15:00,38.87,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
875,2019-12-22 21:00:00,38.787,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
876,2019-12-22 20:45:00,38.693,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
877,2019-12-22 20:30:00,38.631,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
878,2019-12-22 20:15:00,38.679,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
879,2019-12-22 20:00:00,38.983,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
880,2019-12-22 19:45:00,38.955,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
881,2019-12-22 19:30:00,39.063,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
882,2019-12-22 19:15:00,38.991,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
883,2019-12-22 19:00:00,38.852,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
884,2019-12-22 18:45:00,38.953,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
885,2019-12-22 18:30:00,38.855,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
886,2019-12-22 18:15:00,38.915,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
887,2019-12-22 18:00:00,39.015,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
888,2019-12-22 17:45:00,39.008,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
889,2019-12-22 17:30:00,38.84,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
890,2019-12-22 17:15:00,38.35,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
891,2019-12-22 17:00:00,39.205,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
892,2019-12-22 16:45:00,38.825,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
893,2019-12-22 16:30:00,38.783,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
894,2019-12-22 16:15:00,38.673,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
895,2019-12-22 16:00:00,36.297,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
896,2019-12-22 15:45:00,36.011,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
897,2019-12-22 15:30:00,35.602,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
898,2019-12-22 15:15:00,35.612,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
899,2019-12-22 15:00:00,35.729,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
900,2019-12-22 14:45:00,35.79,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
901,2019-12-22 14:30:00,35.701,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
902,2019-12-22 14:15:00,35.599,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
903,2019-12-22 14:00:00,35.645,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
904,2019-12-22 13:45:00,35.63,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
905,2019-12-22 13:30:00,35.65,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
906,2019-12-22 13:15:00,35.951,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
907,2019-12-22 13:00:00,35.913,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
908,2019-12-22 12:45:00,35.497,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
909,2019-12-22 12:30:00,35.665,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
910,2019-12-22 12:15:00,35.613,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
911,2019-12-22 12:00:00,35.725,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
912,2019-12-22 11:45:00,35.801,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
913,2019-12-22 11:30:00,35.745,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
914,2019-12-22 11:15:00,35.694,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
915,2019-12-22 11:00:00,35.735,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
916,2019-12-22 10:45:00,35.849,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
917,2019-12-22 10:30:00,35.529,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
918,2019-12-22 10:15:00,35.593,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
919,2019-12-22 10:00:00,36.203,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
920,2019-12-22 09:45:00,35.782,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
921,2019-12-22 09:30:00,35.635,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
922,2019-12-22 09:15:00,35.698,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
923,2019-12-22 09:00:00,35.755,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
924,2019-12-22 08:45:00,35.663,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
925,2019-12-22 08:30:00,35.575,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
926,2019-12-22 08:15:00,37.766,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
927,2019-12-22 08:00:00,38.175,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
928,2019-12-22 07:45:00,38.267,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
929,2019-12-22 07:30:00,38.26,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
930,2019-12-22 07:15:00,38.419,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
931,2019-12-22 07:00:00,39.048,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
932,2019-12-22 06:45:00,39.167,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
933,2019-12-22 06:30:00,38.331,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
934,2019-12-22 06:15:00,38.238,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
935,2019-12-22 06:00:00,38.364,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
936,2019-12-22 05:45:00,38.363,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
937,2019-12-22 05:30:00,38.259,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
938,2019-12-22 05:15:00,38.315,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
939,2019-12-22 05:00:00,38.328,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
940,2019-12-22 04:45:00,38.456,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
941,2019-12-22 04:30:00,38.431,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
942,2019-12-22 04:15:00,38.372,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
943,2019-12-22 04:00:00,38.236,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
944,2019-12-22 03:45:00,38.302,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
945,2019-12-22 03:30:00,38.069,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
946,2019-12-22 03:15:00,38.169,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
947,2019-12-22 03:00:00,38.124,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
948,2019-12-22 02:45:00,38.125,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
949,2019-12-22 02:30:00,38.149,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
950,2019-12-22 02:15:00,38.502,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
951,2019-12-22 02:00:00,38.847,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
952,2019-12-22 01:45:00,38.814,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
953,2019-12-22 01:30:00,38.867,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
954,2019-12-22 01:15:00,38.932,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
955,2019-12-22 01:00:00,38.523,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
956,2019-12-22 00:45:00,38.524,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
957,2019-12-22 00:30:00,38.503,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
958,2019-12-22 00:15:00,38.36,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
959,2019-12-22 00:00:00,38.367,2019-12-22,1.0,0.0,10.56,18.89,14.72,06:47:00,16:47:00,11:47:25
960,2019-12-21 23:45:00,38.49,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
961,2019-12-21 23:30:00,38.744,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
962,2019-12-21 23:15:00,38.973,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
963,2019-12-21 23:00:00,39.073,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
964,2019-12-21 22:45:00,38.596,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
965,2019-12-21 22:30:00,38.374,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
966,2019-12-21 22:15:00,38.382,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
967,2019-12-21 22:00:00,38.432,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
968,2019-12-21 21:45:00,38.742,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
969,2019-12-21 21:30:00,38.771,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
970,2019-12-21 21:15:00,38.745,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
971,2019-12-21 21:00:00,38.475,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
972,2019-12-21 20:45:00,38.55,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
973,2019-12-21 20:30:00,38.781,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
974,2019-12-21 20:15:00,38.925,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
975,2019-12-21 20:00:00,38.9,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
976,2019-12-21 19:45:00,38.781,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
977,2019-12-21 19:30:00,38.932,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
978,2019-12-21 19:15:00,39.104,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
979,2019-12-21 19:00:00,38.925,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
980,2019-12-21 18:45:00,38.974,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
981,2019-12-21 18:30:00,38.738,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
982,2019-12-21 18:15:00,38.767,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
983,2019-12-21 18:00:00,38.897,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
984,2019-12-21 17:45:00,38.755,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
985,2019-12-21 17:30:00,38.741,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
986,2019-12-21 17:15:00,38.89,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
987,2019-12-21 17:00:00,38.916,2019-12-21,1.0,0.0,8.33,22.22,15.28,06:46:00,16:46:00,11:46:25
